2023-11-04 14:28:30.033 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 360 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:49:40.065 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:49:40.065 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:49:40.121 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:49:40.122 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:49:40.122 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 233 ms
2023-11-05 20:49:40.186 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@429a7d5a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3770af97, org.springframework.security.web.context.SecurityContextPersistenceFilter@282fc407, org.springframework.security.web.header.HeaderWriterFilter@1aa715e, org.springframework.security.web.csrf.CsrfFilter@24219a50, org.springframework.security.web.authentication.logout.LogoutFilter@6c0218c4, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@30598c31, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@49167c03, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b64d4fe, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c6f4d39, org.springframework.security.web.session.SessionManagementFilter@f42d53, org.springframework.security.web.access.ExceptionTranslationFilter@5f77c5e4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7f7280c0]
2023-11-05 20:49:40.218 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:49:40.222 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:40.225 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:49:40.228 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.357 seconds (JVM running for 1621.801)
2023-11-05 20:49:40.229 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:49:43.727 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 53 class path changes (0 additions, 0 deletions, 53 modifications)
2023-11-05 20:49:43.738 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:43.738 INFO  [Thread-99] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:49:43.740 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:43.741 INFO  [Thread-99] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:43.795 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:49:43.795 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:49:43.960 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:49:43.960 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:43.960 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:49:43.960 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:49:44.005 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:49:44.007 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:49:44.007 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 211 ms
2023-11-05 20:49:44.070 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@677c878a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7dca3ff9, org.springframework.security.web.context.SecurityContextPersistenceFilter@58ae2418, org.springframework.security.web.header.HeaderWriterFilter@665bdac7, org.springframework.security.web.csrf.CsrfFilter@35c95eb, org.springframework.security.web.authentication.logout.LogoutFilter@a41b1c9, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1b9ab618, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@74e8a6e6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4cddc75e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4f11ac8, org.springframework.security.web.session.SessionManagementFilter@3fba1dc9, org.springframework.security.web.access.ExceptionTranslationFilter@1976b398, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5685f8f0]
2023-11-05 20:49:44.108 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:49:44.113 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:44.116 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:49:44.120 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.341 seconds (JVM running for 1625.692)
2023-11-05 20:49:44.120 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:49:52.784 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 53 class path changes (0 additions, 0 deletions, 53 modifications)
2023-11-05 20:49:52.793 INFO  [Thread-103] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:52.793 INFO  [Thread-103] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:49:52.795 INFO  [Thread-103] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:52.796 INFO  [Thread-103] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:52.849 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:49:52.850 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:49:53.008 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:49:53.008 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:53.009 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:49:53.009 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:49:53.050 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:49:53.052 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:49:53.052 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 202 ms
2023-11-05 20:49:53.109 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5531dd0f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@152dc213, org.springframework.security.web.context.SecurityContextPersistenceFilter@2cdd4c72, org.springframework.security.web.header.HeaderWriterFilter@bf0a2f7, org.springframework.security.web.csrf.CsrfFilter@1080622e, org.springframework.security.web.authentication.logout.LogoutFilter@344b0af1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5f50d73c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3d8160fc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@33e88aa1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@518a27c3, org.springframework.security.web.session.SessionManagementFilter@3fdfc8b5, org.springframework.security.web.access.ExceptionTranslationFilter@62ae7c61, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@40808c71]
2023-11-05 20:49:53.138 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:49:53.142 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:49:53.145 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:49:53.148 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.314 seconds (JVM running for 1634.721)
2023-11-05 20:49:53.148 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:51:22.046 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 5 class path changes (0 additions, 5 deletions, 0 modifications)
2023-11-05 20:51:22.053 INFO  [Thread-107] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:22.053 INFO  [Thread-107] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:51:22.055 INFO  [Thread-107] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:22.055 INFO  [Thread-107] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:22.114 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:51:22.114 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:51:22.277 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:51:22.277 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:22.277 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:51:22.277 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:51:22.320 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:51:22.321 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:51:22.321 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 206 ms
2023-11-05 20:51:22.385 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2a7e1c43, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2badce4b, org.springframework.security.web.context.SecurityContextPersistenceFilter@19a38dd9, org.springframework.security.web.header.HeaderWriterFilter@11673b93, org.springframework.security.web.csrf.CsrfFilter@c72cc12, org.springframework.security.web.authentication.logout.LogoutFilter@12a616a8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1152bbfd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@621466da, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a0772a8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@54d573bd, org.springframework.security.web.session.SessionManagementFilter@3abd3e2, org.springframework.security.web.access.ExceptionTranslationFilter@3e28ac83, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@97ecf2c]
2023-11-05 20:51:22.421 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:51:22.425 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:22.427 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:51:22.430 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.335 seconds (JVM running for 1724.004)
2023-11-05 20:51:22.431 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:51:23.874 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 58 class path changes (5 additions, 0 deletions, 53 modifications)
2023-11-05 20:51:23.882 INFO  [Thread-111] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:23.882 INFO  [Thread-111] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:51:23.883 INFO  [Thread-111] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:23.884 INFO  [Thread-111] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:23.934 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:51:23.935 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:51:24.114 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:51:24.114 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:24.114 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:51:24.114 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:51:24.157 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:51:24.158 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:51:24.158 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 222 ms
2023-11-05 20:51:24.228 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5c574926, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2519b5a8, org.springframework.security.web.context.SecurityContextPersistenceFilter@2f30003e, org.springframework.security.web.header.HeaderWriterFilter@1f569459, org.springframework.security.web.csrf.CsrfFilter@57c7be8f, org.springframework.security.web.authentication.logout.LogoutFilter@33ae48e0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@66b4f786, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3d629d21, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@16bd2288, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3da0823f, org.springframework.security.web.session.SessionManagementFilter@4569fdda, org.springframework.security.web.access.ExceptionTranslationFilter@384550a1, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3db4a2a6]
2023-11-05 20:51:24.263 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:51:24.267 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:51:24.270 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:51:24.273 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.354 seconds (JVM running for 1725.846)
2023-11-05 20:51:24.274 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:52:22.415 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 5 class path changes (0 additions, 0 deletions, 5 modifications)
2023-11-05 20:52:22.426 INFO  [Thread-115] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:52:22.427 INFO  [Thread-115] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:52:22.428 INFO  [Thread-115] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:52:22.430 INFO  [Thread-115] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:52:22.486 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:52:22.486 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:52:22.672 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:52:22.673 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:52:22.673 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:52:22.673 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:52:22.727 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:52:22.729 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:52:22.729 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 242 ms
2023-11-05 20:52:22.854 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2504d05e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@58aea2bb, org.springframework.security.web.context.SecurityContextPersistenceFilter@2868c219, org.springframework.security.web.header.HeaderWriterFilter@38b21d13, org.springframework.security.web.csrf.CsrfFilter@51cb7b10, org.springframework.security.web.authentication.logout.LogoutFilter@dd29059, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@54c0628f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6019eed8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@486b3d4d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@457022eb, org.springframework.security.web.session.SessionManagementFilter@22712ebc, org.springframework.security.web.access.ExceptionTranslationFilter@37bff0dc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4c3200d]
2023-11-05 20:52:22.913 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:52:22.921 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:52:22.924 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:52:22.927 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.458 seconds (JVM running for 1784.501)
2023-11-05 20:52:22.928 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:53:22.417 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 5 class path changes (0 additions, 0 deletions, 5 modifications)
2023-11-05 20:53:22.423 INFO  [Thread-119] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:53:22.423 INFO  [Thread-119] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:53:22.425 INFO  [Thread-119] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:53:22.426 INFO  [Thread-119] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-05 20:53:22.480 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 12380 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-05 20:53:22.480 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-05 20:53:22.645 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-05 20:53:22.645 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:53:22.645 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-05 20:53:22.645 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-05 20:53:22.687 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-05 20:53:22.688 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-05 20:53:22.688 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 207 ms
2023-11-05 20:53:22.747 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5c50cf25, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3d04fcea, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f2aed1a, org.springframework.security.web.header.HeaderWriterFilter@66ebabb5, org.springframework.security.web.csrf.CsrfFilter@4953d77a, org.springframework.security.web.authentication.logout.LogoutFilter@36ed7c5f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7e6b3533, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@25e4f3a5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ee952af, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@758f9c67, org.springframework.security.web.session.SessionManagementFilter@68950f75, org.springframework.security.web.access.ExceptionTranslationFilter@7dfcf517, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@53236c09]
2023-11-05 20:53:22.777 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-05 20:53:22.781 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-05 20:53:22.784 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-05 20:53:22.787 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.323 seconds (JVM running for 1844.36)
2023-11-05 20:53:22.788 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-05 20:55:46.642 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 57 class path changes (0 additions, 0 deletions, 57 modifications)
2023-11-05 20:55:46.650 INFO  [Thread-123] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-05 20:55:46.650 INFO  [Thread-123] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-05 20:55:46.651 INFO  [Thread-123] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-05 20:55:46.652 INFO  [Thread-123] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
